"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Minnesota"	"27"	"2004"	"2004"	"Homicide"	"3"	134	5087713	2.63	2.62	0.00%
	"Minnesota"	"27"	"2004"	"2004"	"Undetermined "	"4"	47	5087713	0.92	0.91	0.00%
	"Minnesota"	"27"	"2005"	"2005"	"Unintentional"	"1"	1922	5119598	37.54	36.15	0.06%
	"Minnesota"	"27"	"2005"	"2005"	"Suicide"	"2"	547	5119598	10.68	10.49	0.02%
	"Minnesota"	"27"	"2005"	"2005"	"Homicide"	"3"	139	5119598	2.72	2.68	0.00%
	"Minnesota"	"27"	"2005"	"2005"	"Undetermined "	"4"	77	5119598	1.50	1.51	0.00%
	"Minnesota"	"27"	"2006"	"2006"	"Unintentional"	"1"	1919	5163555	37.16	35.44	0.06%
	"Minnesota"	"27"	"2006"	"2006"	"Suicide"	"2"	554	5163555	10.73	10.62	0.02%
	"Minnesota"	"27"	"2006"	"2006"	"Homicide"	"3"	128	5163555	2.48	2.47	0.00%
	"Minnesota"	"27"	"2006"	"2006"	"Undetermined "	"4"	66	5163555	1.28	1.26	0.00%
	"Minnesota"	"27"	"2007"	"2007"	"Unintentional"	"1"	2066	5207203	39.68	37.54	0.06%
	"Minnesota"	"27"	"2007"	"2007"	"Suicide"	"2"	572	5207203	10.98	10.82	0.02%
	"Minnesota"	"27"	"2007"	"2007"	"Homicide"	"3"	120	5207203	2.30	2.28	0.00%
	"Minnesota"	"27"	"2007"	"2007"	"Undetermined "	"4"	68	5207203	1.31	1.27	0.00%
	"Minnesota"	"27"	"2008"	"2008"	"Unintentional"	"1"	2010	5247018	38.31	36.18	0.06%
	"Minnesota"	"27"	"2008"	"2008"	"Suicide"	"2"	596	5247018	11.36	11.15	0.02%
	"Minnesota"	"27"	"2008"	"2008"	"Homicide"	"3"	128	5247018	2.44	2.50	0.00%
	"Minnesota"	"27"	"2008"	"2008"	"Undetermined "	"4"	102	5247018	1.94	1.90	0.00%
	"Minnesota"	"27"	"2009"	"2009"	"Unintentional"	"1"	2037	5281203	38.57	36.22	0.06%
	"Minnesota"	"27"	"2009"	"2009"	"Suicide"	"2"	584	5281203	11.06	10.79	0.02%
	"Minnesota"	"27"	"2009"	"2009"	"Homicide"	"3"	93	5281203	1.76	1.79	0.00%
	"Minnesota"	"27"	"2009"	"2009"	"Undetermined "	"4"	100	5281203	1.89	1.81	0.00%
	"Minnesota"	"27"	"2010"	"2010"	"Unintentional"	"1"	2103	5303925	39.65	36.74	0.06%
	"Minnesota"	"27"	"2010"	"2010"	"Suicide"	"2"	606	5303925	11.43	11.19	0.02%
	"Minnesota"	"27"	"2010"	"2010"	"Homicide"	"3"	112	5303925	2.11	2.15	0.00%
	"Minnesota"	"27"	"2010"	"2010"	"Undetermined "	"4"	66	5303925	1.24	1.22	0.00%
	"Minnesota"	"27"	"2011"	"2011"	"Unintentional"	"1"	2319	5344861	43.39	39.87	0.07%
	"Minnesota"	"27"	"2011"	"2011"	"Suicide"	"2"	683	5344861	12.78	12.47	0.02%
	"Minnesota"	"27"	"2011"	"2011"	"Homicide"	"3"	103	5344861	1.93	1.95	0.00%
	"Minnesota"	"27"	"2011"	"2011"	"Undetermined "	"4"	65	5344861	1.22	1.17	0.00%
	"Minnesota"	"27"	"2012"	"2012"	"Unintentional"	"1"	2301	5379139	42.78	39.06	0.07%
	"Minnesota"	"27"	"2012"	"2012"	"Suicide"	"2"	656	5379139	12.20	11.99	0.02%
	"Minnesota"	"27"	"2012"	"2012"	"Homicide"	"3"	105	5379139	1.95	1.97	0.00%
	"Minnesota"	"27"	"2012"	"2012"	"Undetermined "	"4"	56	5379139	1.04	0.99	0.00%
	"Minnesota"	"27"	"2013"	"2013"	"Unintentional"	"1"	2405	5420380	44.37	40.13	0.07%
	"Minnesota"	"27"	"2013"	"2013"	"Suicide"	"2"	678	5420380	12.51	12.12	0.02%
	"Minnesota"	"27"	"2013"	"2013"	"Homicide"	"3"	131	5420380	2.42	2.46	0.00%
	"Minnesota"	"27"	"2013"	"2013"	"Undetermined "	"4"	59	5420380	1.09	1.03	0.00%
	"Minnesota"	"27"	"2014"	"2014"	"Unintentional"	"1"	2385	5457173	43.70	39.42	0.07%
	"Minnesota"	"27"	"2014"	"2014"	"Suicide"	"2"	686	5457173	12.57	12.24	0.02%
	"Minnesota"	"27"	"2014"	"2014"	"Homicide"	"3"	101	5457173	1.85	1.92	0.00%
	"Minnesota"	"27"	"2014"	"2014"	"Undetermined "	"4"	50	5457173	0.92	0.85	0.00%
	"Minnesota"	"27"	"2015"	"2015"	"Unintentional"	"1"	2574	5489594	46.89	42.00	0.07%
	"Minnesota"	"27"	"2015"	"2015"	"Suicide"	"2"	730	5489594	13.30	13.19	0.02%
	"Minnesota"	"27"	"2015"	"2015"	"Homicide"	"3"	147	5489594	2.68	2.79	0.00%
	"Minnesota"	"27"	"2015"	"2015"	"Undetermined "	"4"	76	5489594	1.38	1.40	0.00%
	"Minnesota"	"27"	"2016"	"2016"	"Unintentional"	"1"	2697	5519952	48.86	43.79	0.08%
	"Minnesota"	"27"	"2016"	"2016"	"Suicide"	"2"	745	5519952	13.50	13.19	0.02%
	"Minnesota"	"27"	"2016"	"2016"	"Homicide"	"3"	129	5519952	2.34	2.42	0.00%
	"Minnesota"	"27"	"2016"	"2016"	"Undetermined "	"4"	75	5519952	1.36	1.31	0.00%
	"Minnesota"	"27"	"2017"	"2017"	"Unintentional"	"1"	2788	5576606	49.99	44.61	0.08%
	"Minnesota"	"27"	"2017"	"2017"	"Suicide"	"2"	783	5576606	14.04	13.85	0.02%
	"Minnesota"	"27"	"2017"	"2017"	"Homicide"	"3"	122	5576606	2.19	2.24	0.00%
	"Minnesota"	"27"	"2017"	"2017"	"Undetermined "	"4"	73	5576606	1.31	1.26	0.00%
	"Mississippi"	"28"	"1999"	"1999"	"Unintentional"	"1"	1642	2828408	58.05	58.85	0.05%
	"Mississippi"	"28"	"1999"	"1999"	"Suicide"	"2"	304	2828408	10.75	11.02	0.01%
	"Mississippi"	"28"	"1999"	"1999"	"Homicide"	"3"	312	2828408	11.03	10.92	0.01%
	"Mississippi"	"28"	"1999"	"1999"	"Undetermined "	"4"	30	2828408	1.06	1.05	0.00%
	"Mississippi"	"28"	"2000"	"2000"	"Unintentional"	"1"	1653	2844658	58.11	58.88	0.05%
	"Mississippi"	"28"	"2000"	"2000"	"Suicide"	"2"	294	2844658	10.34	10.51	0.01%
	"Mississippi"	"28"	"2000"	"2000"	"Homicide"	"3"	312	2844658	10.97	10.91	0.01%
	"Mississippi"	"28"	"2000"	"2000"	"Undetermined "	"4"	39	2844658	1.37	1.40	0.00%
	"Mississippi"	"28"	"2001"	"2001"	"Unintentional"	"1"	1571	2852994	55.06	55.98	0.05%
	"Mississippi"	"28"	"2001"	"2001"	"Suicide"	"2"	328	2852994	11.50	11.73	0.01%
	"Mississippi"	"28"	"2001"	"2001"	"Homicide"	"3"	326	2852994	11.43	11.46	0.01%
	"Mississippi"	"28"	"2001"	"2001"	"Undetermined "	"4"	45	2852994	1.58	1.62	0.00%
	"Mississippi"	"28"	"2002"	"2002"	"Unintentional"	"1"	1642	2858681	57.44	58.47	0.05%
	"Mississippi"	"28"	"2002"	"2002"	"Suicide"	"2"	343	2858681	12.00	12.20	0.01%
	"Mississippi"	"28"	"2002"	"2002"	"Homicide"	"3"	305	2858681	10.67	10.74	0.01%
	"Mississippi"	"28"	"2002"	"2002"	"Undetermined "	"4"	43	2858681	1.50	1.53	0.00%
	"Mississippi"	"28"	"2003"	"2003"	"Unintentional"	"1"	1656	2868312	57.73	58.78	0.05%
	"Mississippi"	"28"	"2003"	"2003"	"Suicide"	"2"	336	2868312	11.71	11.92	0.01%
	"Mississippi"	"28"	"2003"	"2003"	"Homicide"	"3"	304	2868312	10.60	10.66	0.01%
	"Mississippi"	"28"	"2003"	"2003"	"Undetermined "	"4"	26	2868312	0.91	0.92	0.00%
	"Mississippi"	"28"	"2004"	"2004"	"Unintentional"	"1"	1703	2889010	58.95	59.90	0.05%
	"Mississippi"	"28"	"2004"	"2004"	"Suicide"	"2"	350	2889010	12.11	12.19	0.01%
	"Mississippi"	"28"	"2004"	"2004"	"Homicide"	"3"	283	2889010	9.80	9.92	0.01%
	"Mississippi"	"28"	"2004"	"2004"	"Undetermined "	"4"	35	2889010	1.21	1.26	0.00%
	"Mississippi"	"28"	"2005"	"2005"	"Unintentional"	"1"	1936	2905943	66.62	67.13	0.06%
	"Mississippi"	"28"	"2005"	"2005"	"Suicide"	"2"	363	2905943	12.49	12.73	0.01%
	"Mississippi"	"28"	"2005"	"2005"	"Homicide"	"3"	254	2905943	8.74	8.96	0.01%
	"Mississippi"	"28"	"2005"	"2005"	"Undetermined "	"4"	53	2905943	1.82	1.86	0.00%
	"Mississippi"	"28"	"2006"	"2006"	"Unintentional"	"1"	1856	2904978	63.89	64.66	0.05%
	"Mississippi"	"28"	"2006"	"2006"	"Suicide"	"2"	325	2904978	11.19	11.41	0.01%
	"Mississippi"	"28"	"2006"	"2006"	"Homicide"	"3"	318	2904978	10.95	11.08	0.01%
	"Mississippi"	"28"	"2006"	"2006"	"Undetermined "	"4"	67	2904978	2.31	2.36	0.00%
	"Mississippi"	"28"	"2007"	"2007"	"Unintentional"	"1"	1808	2928350	61.74	62.20	0.05%
	"Mississippi"	"28"	"2007"	"2007"	"Suicide"	"2"	396	2928350	13.52	13.62	0.01%
	"Mississippi"	"28"	"2007"	"2007"	"Homicide"	"3"	286	2928350	9.77	9.87	0.01%
	"Mississippi"	"28"	"2007"	"2007"	"Undetermined "	"4"	43	2928350	1.47	1.47	0.00%
	"Mississippi"	"28"	"2008"	"2008"	"Unintentional"	"1"	1693	2947806	57.43	57.81	0.05%
	"Mississippi"	"28"	"2008"	"2008"	"Suicide"	"2"	409	2947806	13.87	13.89	0.01%
	"Mississippi"	"28"	"2008"	"2008"	"Homicide"	"3"	330	2947806	11.19	11.28	0.01%
	"Mississippi"	"28"	"2008"	"2008"	"Undetermined "	"4"	67	2947806	2.27	2.27	0.00%
	"Mississippi"	"28"	"2009"	"2009"	"Unintentional"	"1"	1658	2958774	56.04	56.35	0.05%
	"Mississippi"	"28"	"2009"	"2009"	"Suicide"	"2"	381	2958774	12.88	13.05	0.01%
	"Mississippi"	"28"	"2009"	"2009"	"Homicide"	"3"	275	2958774	9.29	9.42	0.01%
	"Mississippi"	"28"	"2009"	"2009"	"Undetermined "	"4"	51	2958774	1.72	1.70	0.00%
	"Mississippi"	"28"	"2010"	"2010"	"Unintentional"	"1"	1685	2967297	56.79	56.81	0.05%
	"Mississippi"	"28"	"2010"	"2010"	"Suicide"	"2"	388	2967297	13.08	12.97	0.01%
	"Mississippi"	"28"	"2010"	"2010"	"Homicide"	"3"	284	2967297	9.57	9.78	0.01%
	"Mississippi"	"28"	"2010"	"2010"	"Undetermined "	"4"	53	2967297	1.79	1.71	0.00%
	"Mississippi"	"28"	"2011"	"2011"	"Unintentional"	"1"	1724	2978512	57.88	57.90	0.05%
	"Mississippi"	"28"	"2011"	"2011"	"Suicide"	"2"	389	2978512	13.06	13.09	0.01%
	"Mississippi"	"28"	"2011"	"2011"	"Homicide"	"3"	312	2978512	10.48	10.80	0.01%
	"Mississippi"	"28"	"2011"	"2011"	"Undetermined "	"4"	39	2978512	1.31	1.28	0.00%
	"Mississippi"	"28"	"2012"	"2012"	"Unintentional"	"1"	1627	2984926	54.51	54.49	0.05%
	"Mississippi"	"28"	"2012"	"2012"	"Suicide"	"2"	410	2984926	13.74	14.01	0.01%
	"Mississippi"	"28"	"2012"	"2012"	"Homicide"	"3"	293	2984926	9.82	10.17	0.01%
	"Mississippi"	"28"	"2012"	"2012"	"Undetermined "	"4"	41	2984926	1.37	1.47	0.00%
	"Mississippi"	"28"	"2013"	"2013"	"Unintentional"	"1"	1692	2991207	56.57	55.60	0.05%
	"Mississippi"	"28"	"2013"	"2013"	"Suicide"	"2"	388	2991207	12.97	13.03	0.01%
	"Mississippi"	"28"	"2013"	"2013"	"Homicide"	"3"	291	2991207	9.73	10.00	0.01%
	"Mississippi"	"28"	"2013"	"2013"	"Undetermined "	"4"	41	2991207	1.37	1.37	0.00%
	"Mississippi"	"28"	"2014"	"2014"	"Unintentional"	"1"	1712	2994079	57.18	56.16	0.05%
	"Mississippi"	"28"	"2014"	"2014"	"Suicide"	"2"	380	2994079	12.69	12.50	0.01%
	"Mississippi"	"28"	"2014"	"2014"	"Homicide"	"3"	332	2994079	11.09	11.41	0.01%
	"Mississippi"	"28"	"2014"	"2014"	"Undetermined "	"4"	46	2994079	1.54	1.51	0.00%
	"Mississippi"	"28"	"2015"	"2015"	"Unintentional"	"1"	1814	2992333	60.62	59.79	0.05%
	"Mississippi"	"28"	"2015"	"2015"	"Suicide"	"2"	431	2992333	14.40	14.03	0.01%
	"Mississippi"	"28"	"2015"	"2015"	"Homicide"	"3"	325	2992333	10.86	11.28	0.01%
	"Mississippi"	"28"	"2015"	"2015"	"Undetermined "	"4"	49	2992333	1.64	1.59	0.00%
	"Mississippi"	"28"	"2016"	"2016"	"Unintentional"	"1"	1803	2988726	60.33	59.19	0.05%
	"Mississippi"	"28"	"2016"	"2016"	"Suicide"	"2"	383	2988726	12.81	12.68	0.01%
	"Mississippi"	"28"	"2016"	"2016"	"Homicide"	"3"	345	2988726	11.54	12.08	0.01%
	"Mississippi"	"28"	"2016"	"2016"	"Undetermined "	"4"	53	2988726	1.77	1.89	0.00%
	"Mississippi"	"28"	"2017"	"2017"	"Unintentional"	"1"	1738	2984100	58.24	56.33	0.05%
	"Mississippi"	"28"	"2017"	"2017"	"Suicide"	"2"	445	2984100	14.91	15.02	0.01%
	"Mississippi"	"28"	"2017"	"2017"	"Homicide"	"3"	360	2984100	12.06	12.67	0.01%
	"Mississippi"	"28"	"2017"	"2017"	"Undetermined "	"4"	51	2984100	1.71	1.77	0.00%
	"Missouri"	"29"	"1999"	"1999"	"Unintentional"	"1"	2465	5561948	44.32	43.22	0.07%
	"Missouri"	"29"	"1999"	"1999"	"Suicide"	"2"	700	5561948	12.59	12.55	0.02%
	"Missouri"	"29"	"1999"	"1999"	"Homicide"	"3"	385	5561948	6.92	6.98	0.01%
	"Missouri"	"29"	"1999"	"1999"	"Undetermined "	"4"	66	5561948	1.19	1.19	0.00%
	"Missouri"	"29"	"2000"	"2000"	"Unintentional"	"1"	2398	5595211	42.86	41.90	0.07%
	"Missouri"	"29"	"2000"	"2000"	"Suicide"	"2"	699	5595211	12.49	12.46	0.02%
	"Missouri"	"29"	"2000"	"2000"	"Homicide"	"3"	398	5595211	7.11	7.18	0.01%
	"Missouri"	"29"	"2000"	"2000"	"Undetermined "	"4"	37	5595211	0.66	0.67	0.00%
	"Missouri"	"29"	"2001"	"2001"	"Unintentional"	"1"	2455	5641142	43.52	42.46	0.07%
	"Missouri"	"29"	"2001"	"2001"	"Suicide"	"2"	725	5641142	12.85	12.77	0.02%
	"Missouri"	"29"	"2001"	"2001"	"Homicide"	"3"	437	5641142	7.75	7.79	0.01%
	"Missouri"	"29"	"2001"	"2001"	"Undetermined "	"4"	91	5641142	1.61	1.59	0.00%
	"Missouri"	"29"	"2002"	"2002"	"Unintentional"	"1"	2641	5674825	46.54	45.55	0.08%
	"Missouri"	"29"	"2002"	"2002"	"Suicide"	"2"	693	5674825	12.21	12.13	0.02%
	"Missouri"	"29"	"2002"	"2002"	"Homicide"	"3"	366	5674825	6.45	6.51	0.01%
	"Missouri"	"29"	"2002"	"2002"	"Undetermined "	"4"	63	5674825	1.11	1.11	0.00%
	"Missouri"	"29"	"2003"	"2003"	"Unintentional"	"1"	2786	5709403	48.80	47.56	0.08%
	"Missouri"	"29"	"2003"	"2003"	"Suicide"	"2"	679	5709403	11.89	11.83	0.02%
	"Missouri"	"29"	"2003"	"2003"	"Homicide"	"3"	323	5709403	5.66	5.75	0.01%
	"Missouri"	"29"	"2003"	"2003"	"Undetermined "	"4"	83	5709403	1.45	1.49	0.00%
	"Missouri"	"29"	"2004"	"2004"	"Unintentional"	"1"	2728	5747741	47.46	46.40	0.08%
	"Missouri"	"29"	"2004"	"2004"	"Suicide"	"2"	715	5747741	12.44	12.38	0.02%
	"Missouri"	"29"	"2004"	"2004"	"Homicide"	"3"	369	5747741	6.42	6.47	0.01%
	"Missouri"	"29"	"2004"	"2004"	"Undetermined "	"4"	51	5747741	0.89	0.90	0.00%
	"Missouri"	"29"	"2005"	"2005"	"Unintentional"	"1"	2848	5790300	49.19	47.82	0.08%
	"Missouri"	"29"	"2005"	"2005"	"Suicide"	"2"	727	5790300	12.56	12.50	0.02%
	"Missouri"	"29"	"2005"	"2005"	"Homicide"	"3"	417	5790300	7.20	7.32	0.01%
	"Missouri"	"29"	"2005"	"2005"	"Undetermined "	"4"	74	5790300	1.28	1.27	0.00%
	"Missouri"	"29"	"2006"	"2006"	"Unintentional"	"1"	3009	5842704	51.50	50.08	0.09%
	"Missouri"	"29"	"2006"	"2006"	"Suicide"	"2"	799	5842704	13.68	13.53	0.02%
	"Missouri"	"29"	"2006"	"2006"	"Homicide"	"3"	412	5842704	7.05	7.16	0.01%
	"Missouri"	"29"	"2006"	"2006"	"Undetermined "	"4"	86	5842704	1.47	1.50	0.00%
	"Missouri"	"29"	"2007"	"2007"	"Unintentional"	"1"	2975	5887612	50.53	48.79	0.09%
	"Missouri"	"29"	"2007"	"2007"	"Suicide"	"2"	808	5887612	13.72	13.54	0.02%
	"Missouri"	"29"	"2007"	"2007"	"Homicide"	"3"	384	5887612	6.52	6.60	0.01%
	"Missouri"	"29"	"2007"	"2007"	"Undetermined "	"4"	101	5887612	1.72	1.68	0.00%
	"Missouri"	"29"	"2008"	"2008"	"Unintentional"	"1"	2997	5923916	50.59	48.93	0.09%
	"Missouri"	"29"	"2008"	"2008"	"Suicide"	"2"	779	5923916	13.15	12.95	0.02%
	"Missouri"	"29"	"2008"	"2008"	"Homicide"	"3"	482	5923916	8.14	8.35	0.01%
	"Missouri"	"29"	"2008"	"2008"	"Undetermined "	"4"	78	5923916	1.32	1.32	0.00%
	"Missouri"	"29"	"2009"	"2009"	"Unintentional"	"1"	2939	5961088	49.30	47.51	0.08%
	"Missouri"	"29"	"2009"	"2009"	"Suicide"	"2"	860	5961088	14.43	14.26	0.02%
	"Missouri"	"29"	"2009"	"2009"	"Homicide"	"3"	428	5961088	7.18	7.34	0.01%
	"Missouri"	"29"	"2009"	"2009"	"Undetermined "	"4"	78	5961088	1.31	1.30	0.00%
	"Missouri"	"29"	"2010"	"2010"	"Unintentional"	"1"	2975	5988927	49.68	47.94	0.09%
	"Missouri"	"29"	"2010"	"2010"	"Suicide"	"2"	856	5988927	14.29	14.04	0.02%
	"Missouri"	"29"	"2010"	"2010"	"Homicide"	"3"	438	5988927	7.31	7.50	0.01%
	"Missouri"	"29"	"2010"	"2010"	"Undetermined "	"4"	111	5988927	1.85	1.82	0.00%
	"Missouri"	"29"	"2011"	"2011"	"Unintentional"	"1"	3169	6010688	52.72	50.53	0.09%
	"Missouri"	"29"	"2011"	"2011"	"Suicide"	"2"	933	6010688	15.52	15.29	0.03%
	"Missouri"	"29"	"2011"	"2011"	"Homicide"	"3"	419	6010688	6.97	7.23	0.01%
	"Missouri"	"29"	"2011"	"2011"	"Undetermined "	"4"	100	6010688	1.66	1.61	0.00%
	"Missouri"	"29"	"2012"	"2012"	"Unintentional"	"1"	3002	6021988	49.85	47.84	0.09%
	"Missouri"	"29"	"2012"	"2012"	"Suicide"	"2"	914	6021988	15.18	14.91	0.03%
	"Missouri"	"29"	"2012"	"2012"	"Homicide"	"3"	424	6021988	7.04	7.32	0.01%
	"Missouri"	"29"	"2012"	"2012"	"Undetermined "	"4"	96	6021988	1.59	1.56	0.00%
	"Missouri"	"29"	"2013"	"2013"	"Unintentional"	"1"	2981	6044171	49.32	47.02	0.09%
	"Missouri"	"29"	"2013"	"2013"	"Suicide"	"2"	960	6044171	15.88	15.64	0.03%
	"Missouri"	"29"	"2013"	"2013"	"Homicide"	"3"	392	6044171	6.49	6.75	0.01%
	"Missouri"	"29"	"2013"	"2013"	"Undetermined "	"4"	108	6044171	1.79	1.77	0.00%
	"Missouri"	"29"	"2014"	"2014"	"Unintentional"	"1"	3110	6063589	51.29	48.65	0.09%
	"Missouri"	"29"	"2014"	"2014"	"Suicide"	"2"	1017	6063589	16.77	16.33	0.03%
	"Missouri"	"29"	"2014"	"2014"	"Homicide"	"3"	441	6063589	7.27	7.55	0.01%
	"Missouri"	"29"	"2014"	"2014"	"Undetermined "	"4"	83	6063589	1.37	1.41	0.00%
	"Missouri"	"29"	"2015"	"2015"	"Unintentional"	"1"	3309	6083672	54.39	50.88	0.10%
	"Missouri"	"29"	"2015"	"2015"	"Suicide"	"2"	1052	6083672	17.29	17.07	0.03%
	"Missouri"	"29"	"2015"	"2015"	"Homicide"	"3"	547	6083672	8.99	9.58	0.02%
	"Missouri"	"29"	"2015"	"2015"	"Undetermined "	"4"	91	6083672	1.50	1.47	0.00%
	"Missouri"	"29"	"2016"	"2016"	"Unintentional"	"1"	3625	6093000	59.49	56.98	0.10%
	"Missouri"	"29"	"2016"	"2016"	"Suicide"	"2"	1133	6093000	18.60	18.36	0.03%
	"Missouri"	"29"	"2016"	"2016"	"Homicide"	"3"	570	6093000	9.35	9.95	0.02%
	"Missouri"	"29"	"2016"	"2016"	"Undetermined "	"4"	104	6093000	1.71	1.71	0.00%
	"Missouri"	"29"	"2017"	"2017"	"Unintentional"	"1"	3776	6113532	61.76	58.79	0.11%
	"Missouri"	"29"	"2017"	"2017"	"Suicide"	"2"	1151	6113532	18.83	18.49	0.03%
	"Missouri"	"29"	"2017"	"2017"	"Homicide"	"3"	655	6113532	10.71	11.28	0.02%
	"Missouri"	"29"	"2017"	"2017"	"Undetermined "	"4"	80	6113532	1.31	1.25	0.00%
	"Montana"	"30"	"1999"	"1999"	"Unintentional"	"1"	461	897507	51.36	50.25	0.01%
	"Montana"	"30"	"1999"	"1999"	"Suicide"	"2"	162	897507	18.05	17.69	0.00%
	"Montana"	"30"	"1999"	"1999"	"Homicide"	"3"	33	897507	3.68	3.76	0.00%
	"Montana"	"30"	"1999"	"1999"	"Undetermined "	"4"	14	897507	Unreliable	Unreliable	0.00%
	"Montana"	"30"	"2000"	"2000"	"Unintentional"	"1"	495	902195	54.87	53.94	0.01%
	"Montana"	"30"	"2000"	"2000"	"Suicide"	"2"	158	902195	17.51	17.50	0.00%
	"Montana"	"30"	"2000"	"2000"	"Homicide"	"3"	35	902195	3.88	3.95	0.00%
	"Montana"	"30"	"2000"	"2000"	"Undetermined "	"4"	14	902195	Unreliable	Unreliable	0.00%
	"Montana"	"30"	"2001"	"2001"	"Unintentional"	"1"	468	906961	51.60	50.13	0.01%
	"Montana"	"30"	"2001"	"2001"	"Suicide"	"2"	175	906961	19.30	19.28	0.01%
	"Montana"	"30"	"2001"	"2001"	"Homicide"	"3"	32	906961	3.53	3.59	0.00%
	"Montana"	"30"	"2001"	"2001"	"Undetermined "	"4"	24	906961	2.65	2.73	0.00%
	"Montana"	"30"	"2002"	"2002"	"Unintentional"	"1"	524	911667	57.48	55.57	0.02%
	"Montana"	"30"	"2002"	"2002"	"Suicide"	"2"	184	911667	20.18	19.99	0.01%
	"Montana"	"30"	"2002"	"2002"	"Homicide"	"3"	23	911667	2.52	2.52	0.00%
	"Montana"	"30"	"2002"	"2002"	"Undetermined "	"4"	27	911667	2.96	2.99	0.00%
	"Montana"	"30"	"2003"	"2003"	"Unintentional"	"1"	518	919630	56.33	54.80	0.01%
	"Montana"	"30"	"2003"	"2003"	"Suicide"	"2"	180	919630	19.57	19.45	0.01%
	"Montana"	"30"	"2003"	"2003"	"Homicide"	"3"	37	919630	4.02	4.23	0.00%
	"Montana"	"30"	"2003"	"2003"	"Undetermined "	"4"	36	919630	3.91	4.02	0.00%
	"Montana"	"30"	"2004"	"2004"	"Unintentional"	"1"	535	930009	57.53	55.26	0.02%
	"Montana"	"30"	"2004"	"2004"	"Suicide"	"2"	175	930009	18.82	18.79	0.01%
	"Montana"	"30"	"2004"	"2004"	"Homicide"	"3"	25	930009	2.69	2.76	0.00%
	"Montana"	"30"	"2004"	"2004"	"Undetermined "	"4"	33	930009	3.55	3.72	0.00%
	"Montana"	"30"	"2005"	"2005"	"Unintentional"	"1"	524	940102	55.74	53.15	0.02%
	"Montana"	"30"	"2005"	"2005"	"Suicide"	"2"	206	940102	21.91	21.73	0.01%
	"Montana"	"30"	"2005"	"2005"	"Homicide"	"3"	33	940102	3.51	3.41	0.00%
	"Montana"	"30"	"2005"	"2005"	"Undetermined "	"4"	26	940102	2.77	2.66	0.00%
	"Montana"	"30"	"2006"	"2006"	"Unintentional"	"1"	558	952692	58.57	55.67	0.02%
	"Montana"	"30"	"2006"	"2006"	"Suicide"	"2"	189	952692	19.84	19.69	0.01%
	"Montana"	"30"	"2006"	"2006"	"Homicide"	"3"	35	952692	3.67	3.81	0.00%
	"Montana"	"30"	"2006"	"2006"	"Undetermined "	"4"	25	952692	2.62	2.69	0.00%
	"Montana"	"30"	"2007"	"2007"	"Unintentional"	"1"	614	964706	63.65	60.27	0.02%
	"Montana"	"30"	"2007"	"2007"	"Suicide"	"2"	196	964706	20.32	19.39	0.01%
	"Montana"	"30"	"2007"	"2007"	"Homicide"	"3"	24	964706	2.49	2.49	0.00%
	"Montana"	"30"	"2007"	"2007"	"Undetermined "	"4"	26	964706	2.70	2.69	0.00%
	"Montana"	"30"	"2008"	"2008"	"Unintentional"	"1"	592	976415	60.63	59.07	0.02%
	"Montana"	"30"	"2008"	"2008"	"Suicide"	"2"	203	976415	20.79	20.60	0.01%
	"Montana"	"30"	"2008"	"2008"	"Homicide"	"3"	40	976415	4.10	4.20	0.00%
	"Montana"	"30"	"2008"	"2008"	"Undetermined "	"4"	19	976415	Unreliable	Unreliable	0.00%
	"Montana"	"30"	"2009"	"2009"	"Unintentional"	"1"	619	983982	62.91	60.30	0.02%
	"Montana"	"30"	"2009"	"2009"	"Suicide"	"2"	219	983982	22.26	21.20	0.01%
	"Montana"	"30"	"2009"	"2009"	"Homicide"	"3"	35	983982	3.56	3.89	0.00%
	"Montana"	"30"	"2009"	"2009"	"Undetermined "	"4"	25	983982	2.54	2.46	0.00%
	"Montana"	"30"	"2010"	"2010"	"Unintentional"	"1"	548	989415	55.39	53.22	0.02%
	"Montana"	"30"	"2010"	"2010"	"Suicide"	"2"	227	989415	22.94	21.76	0.01%
	"Montana"	"30"	"2010"	"2010"	"Homicide"	"3"	30	989415	3.03	3.00	0.00%
	"Montana"	"30"	"2010"	"2010"	"Undetermined "	"4"	34	989415	3.44	3.69	0.00%
	"Montana"	"30"	"2011"	"2011"	"Unintentional"	"1"	609	998199	61.01	56.80	0.02%
	"Montana"	"30"	"2011"	"2011"	"Suicide"	"2"	232	998199	23.24	22.54	0.01%
	"Montana"	"30"	"2011"	"2011"	"Homicide"	"3"	27	998199	2.70	2.81	0.00%
	"Montana"	"30"	"2011"	"2011"	"Undetermined "	"4"	38	998199	3.81	4.01	0.00%
	"Montana"	"30"	"2012"	"2012"	"Unintentional"	"1"	572	1005141	56.91	52.79	0.02%
	"Montana"	"30"	"2012"	"2012"	"Suicide"	"2"	233	1005141	23.18	22.61	0.01%
	"Montana"	"30"	"2012"	"2012"	"Homicide"	"3"	24	1005141	2.39	2.43	0.00%
	"Montana"	"30"	"2012"	"2012"	"Undetermined "	"4"	24	1005141	2.39	2.49	0.00%
	"Montana"	"30"	"2013"	"2013"	"Unintentional"	"1"	623	1015165	61.37	57.65	0.02%
