agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,burglary_tot_arrests,burglary_tot_adult,burglary_tot_juv,burglary_tot_male,burglary_tot_female,burglary_tot_male_adult,burglary_tot_male_juv,burglary_tot_female_adult,burglary_tot_female_juv,burglary_male_under_10,burglary_male_10_12,burglary_male_13_14,burglary_male_15,burglary_male_16,burglary_male_17,burglary_male_18,burglary_male_19,burglary_male_20,burglary_male_21,burglary_male_22,burglary_male_23,burglary_male_24,burglary_male_25_29,burglary_male_30_34,burglary_male_35_39,burglary_male_40_44,burglary_male_45_49,burglary_male_50_54,burglary_male_55_59,burglary_male_60_64,burglary_male_over_64,burglary_female_under_10,burglary_female_10_12,burglary_female_13_14,burglary_female_15,burglary_female_16,burglary_female_17,burglary_female_18,burglary_female_19,burglary_female_20,burglary_female_21,burglary_female_22,burglary_female_23,burglary_female_24,burglary_female_25_29,burglary_female_30_34,burglary_female_35_39,burglary_female_40_44,burglary_female_45_49,burglary_female_50_54,burglary_female_55_59,burglary_female_60_64,burglary_female_over_64,burglary_adult_white,burglary_adult_black,burglary_adult_asian,burglary_adult_indian,burglary_juv_white,burglary_juv_black,burglary_juv_asian,burglary_juv_indian
Pembroke State Univ.,1996,North Carolina,NC,0,NC07809,NC0780900,37,155,37155,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rockingham,1996,North Carolina,NC,54418,NC07900,NC0790000,37,157,37157,105,84,21,90,15,71,19,13,19,0,0,1,0,11,7,10,5,8,3,3,0,2,12,19,3,4,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,1,0,0,3,2,3,0,0,0,0,0,0,67,16,0,1,14,7,0,0
Eden,1996,North Carolina,NC,16373,NC07901,NC0790100,37,157,37157,46,29,17,42,4,25,17,4,17,0,0,0,5,9,3,1,1,0,4,1,0,0,6,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,18,11,0,0,15,2,0,0
Madison,1996,North Carolina,NC,3084,NC07903,NC0790300,37,157,37157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mayodan,1996,North Carolina,NC,2808,NC07904,NC0790400,37,157,37157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reidsville,1996,North Carolina,NC,12831,NC07905,NC0790500,37,157,37157,27,21,6,25,2,19,6,2,6,0,0,2,3,1,0,1,1,0,0,1,0,0,8,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,19,0,0,4,2,0,0
Rowan,1996,North Carolina,NC,75357,NC08000,NC0800000,37,159,37159,114,66,48,102,12,59,42,7,42,1,1,10,16,5,10,8,7,5,3,2,2,3,8,8,5,2,3,2,1,0,0,1,0,2,0,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,52,14,0,0,46,1,0,1
China Grove,1996,North Carolina,NC,4175,NC08001,NC0800100,37,159,37159,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
East Spencer,1996,North Carolina,NC,2293,NC08002,NC0800200,37,159,37159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Landis,1996,North Carolina,NC,2699,NC08003,NC0800300,37,159,37159,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Salisbury,1996,North Carolina,NC,28794,NC08005,NC0800500,37,159,37159,61,53,8,55,6,47,8,6,8,0,1,1,1,1,4,2,3,2,0,2,0,2,14,9,4,5,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,12,41,0,0,3,5,0,0
Spencer,1996,North Carolina,NC,3442,NC08007,NC0800700,37,159,37159,13,3,10,10,3,3,4,0,4,3,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0
Granite Quarry,1996,North Carolina,NC,1699,NC08008,NC0800800,37,159,37159,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cleveland,1996,North Carolina,NC,1127,NC08009,NC0800900,37,159,37159,3,1,2,3,0,1,2,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Rutherford,1996,North Carolina,NC,43876,NC08100,NC0810000,37,161,37161,64,50,14,55,9,43,12,7,12,0,0,0,0,6,6,5,5,2,1,4,3,1,10,6,2,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,35,13,0,2,10,4,0,0
Forest City,1996,North Carolina,NC,7626,NC08101,NC0810100,37,161,37161,39,29,10,36,3,26,10,3,10,0,0,1,1,3,5,1,1,1,0,0,0,6,4,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,11,18,0,0,5,5,0,0
Rutherfordton,1996,North Carolina,NC,3956,NC08102,NC0810200,37,161,37161,5,3,2,4,1,2,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0
Spindale,1996,North Carolina,NC,4063,NC08103,NC0810300,37,161,37161,8,6,2,5,3,3,2,3,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,2,0,0,0
Lake Lure,1996,North Carolina,NC,786,NC08104,NC0810400,37,161,37161,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Sampson,1996,North Carolina,NC,40197,NC08200,NC0820000,37,163,37163,45,34,11,40,5,29,11,5,11,0,0,2,2,4,3,5,2,2,3,2,2,2,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,20,10,0,4,9,2,0,0
Clinton,1996,North Carolina,NC,9478,NC08201,NC0820100,37,163,37163,29,22,7,27,2,20,7,2,7,0,0,0,0,1,6,1,1,1,0,2,1,1,2,7,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,14,0,0,2,5,0,0
Newton Grove,1996,North Carolina,NC,569,NC08203,NC0820300,37,163,37163,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Roseboro,1996,North Carolina,NC,1501,NC08204,NC0820400,37,163,37163,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Scotland,1996,North Carolina,NC,21431,NC08300,NC0830000,37,165,37165,118,78,40,111,7,72,38,6,38,1,1,4,2,21,10,8,4,11,6,2,4,3,20,5,1,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,37,14,0,27,6,15,0,19
Laurinburg,1996,North Carolina,NC,13580,NC08301,NC0830100,37,165,37165,55,30,25,51,4,26,25,4,25,0,3,4,10,3,5,7,1,1,0,0,1,0,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,6,18,0,6,3,10,0,12
Wagram,1996,North Carolina,NC,504,NC08303,NC0830300,37,165,37165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stanly,1996,North Carolina,NC,32766,NC08400,NC0840000,37,167,37167,42,24,18,40,2,22,18,2,18,0,2,1,0,5,10,1,3,2,0,1,1,0,2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15,9,0,0,17,1,0,0
Albemarle,1996,North Carolina,NC,17856,NC08401,NC0840100,37,167,37167,34,29,5,31,3,26,5,3,5,0,1,1,0,0,3,1,1,2,1,2,1,1,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,10,0,0,1,4,0,0
Norwood,1996,North Carolina,NC,1738,NC08402,NC0840200,37,167,37167,7,4,3,7,0,4,3,0,3,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
Oakboro,1996,North Carolina,NC,654,NC08403,NC0840300,37,167,37167,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Locust,1996,North Carolina,NC,2154,NC08405,NC0840500,37,167,37167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stokes,1996,North Carolina,NC,35421,NC08500,NC0850000,37,169,37169,58,44,14,51,7,37,14,7,14,0,0,0,1,5,8,8,2,2,2,8,0,0,4,3,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,0,0,37,6,1,0,14,0,0,0
Walnut Cove,1996,North Carolina,NC,1141,NC08501,NC0850100,37,169,37169,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
King,1996,North Carolina,NC,4738,NC08503,NC0850300,37,169,37169,16,9,7,16,0,9,7,0,7,0,0,0,0,2,5,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,7,0,0,0
Surry,1996,North Carolina,NC,52102,NC08600,NC0860000,37,171,37171,100,62,38,94,6,58,36,4,36,0,0,0,10,5,21,16,7,3,3,0,2,3,10,9,2,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,57,4,1,0,37,1,0,0
Elkin,1996,North Carolina,NC,4265,NC08601,NC0860100,37,171,37171,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Mount Airy,1996,North Carolina,NC,7704,NC08602,NC0860200,37,171,37171,56,34,22,53,3,33,20,1,20,0,0,0,0,9,11,4,4,2,0,0,1,2,7,10,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,7,0,0,20,2,0,0
Pilot Mountain,1996,North Carolina,NC,1308,NC08603,NC0860300,37,171,37171,4,1,3,4,0,1,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Dobson,1996,North Carolina,NC,1303,NC08604,NC0860400,37,171,37171,3,1,2,3,0,1,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
Swain,1996,North Carolina,NC,4201,NC08700,NC0870000,37,173,37173,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Bryson City,1996,North Carolina,NC,1208,NC08701,NC0870100,37,173,37173,2,1,1,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Transylvania,1996,North Carolina,NC,22015,NC08800,NC0880000,37,175,37175,20,19,1,15,5,15,0,4,0,0,0,0,0,0,0,3,1,2,1,1,1,0,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,14,5,0,0,1,0,0,0
Brevard,1996,North Carolina,NC,5906,NC08801,NC0880100,37,175,37175,14,12,2,13,1,11,2,1,2,0,0,0,0,0,2,1,2,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,2,0,0,0
Tyrrell,1996,North Carolina,NC,4035,NC08900,NC0890000,37,177,37177,5,5,0,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0
Union,1996,North Carolina,NC,70409,NC09000,NC0900000,37,179,37179,112,61,51,103,9,56,45,5,45,2,6,6,9,11,13,8,3,9,0,2,3,2,9,9,7,1,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,43,17,0,1,47,4,0,0
Marshville,1996,North Carolina,NC,3189,NC09001,NC0900100,37,179,37179,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Monroe,1996,North Carolina,NC,20122,NC09002,NC0900200,37,179,37179,101,71,30,93,8,65,24,6,24,4,3,6,6,3,6,7,5,2,3,4,4,2,6,15,11,4,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,2,0,1,0,0,0,0,0,0,0,0,29,42,0,0,5,25,0,0
Wingate,1996,North Carolina,NC,3301,NC09004,NC0900400,37,179,37179,5,5,0,5,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
Vance,1996,North Carolina,NC,25278,NC09100,NC0910000,37,181,37181,43,40,3,41,2,38,3,2,3,0,0,0,0,2,1,4,2,2,2,2,2,4,7,6,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,13,0,0,2,1,0,0
Henderson,1996,North Carolina,NC,16609,NC09101,NC0910100,37,181,37181,56,36,20,47,9,27,20,9,20,0,1,7,3,2,7,1,0,2,0,1,1,1,8,6,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,0,16,20,0,0,2,18,0,0
Wake,1996,North Carolina,NC,152228,NC09200,NC0920000,37,183,37183,217,149,68,190,27,136,52,13,52,2,1,0,8,23,20,21,12,6,5,15,13,4,24,12,14,7,2,1,0,0,0,3,0,0,1,7,3,5,1,0,1,0,0,0,3,1,1,1,0,0,0,0,0,101,48,0,0,49,19,0,0
Raleigh,1996,North Carolina,NC,245176,NC09201,NC0920100,37,183,37183,592,483,109,529,63,432,97,51,97,0,4,17,8,34,34,25,18,19,12,16,25,23,98,90,48,37,10,4,3,2,2,0,0,2,4,4,2,3,0,2,1,3,0,4,11,11,10,4,1,1,0,0,0,159,321,2,1,43,64,2,0
Apex,1996,North Carolina,NC,5967,NC09202,NC0920200,37,183,37183,9,7,2,9,0,7,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,0,0
Cary,1996,North Carolina,NC,62949,NC09203,NC0920300,37,183,37183,101,49,52,85,16,43,40,6,40,2,9,5,10,10,6,6,4,2,1,4,2,2,11,3,4,4,0,0,0,0,0,2,2,3,3,0,0,1,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,28,19,2,0,41,10,1,0
Fuquay-varina,1996,North Carolina,NC,5381,NC09204,NC0920400,37,183,37183,20,14,6,17,3,11,6,3,6,0,0,0,1,1,4,1,0,1,2,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,4,0,0,4,2,0,0
Garner,1996,North Carolina,NC,17727,NC09205,NC0920500,37,183,37183,23,11,12,19,4,9,10,2,10,0,1,4,1,3,1,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,6,6,0,0
Knightdale,1996,North Carolina,NC,2747,NC09206,NC0920600,37,183,37183,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Wake Forest,1996,North Carolina,NC,7193,NC09207,NC0920700,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wendell,1996,North Carolina,NC,3506,NC09208,NC0920800,37,183,37183,4,2,2,4,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
Zebulon,1996,North Carolina,NC,4703,NC09209,NC0920900,37,183,37183,15,12,3,13,2,10,3,2,3,0,0,0,1,0,2,0,0,0,0,0,2,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0
Rolesville,1996,North Carolina,NC,814,NC09211,NC0921100,37,183,37183,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
State Capitol Police,1996,North Carolina,NC,0,NC09212,NC0921200,37,183,37183,6,4,2,5,1,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,0
Morrisville,1996,North Carolina,NC,1850,NC09213,NC0921300,37,183,37183,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
Raleigh-durham Airport,1996,North Carolina,NC,0,NC09215,NC0921500,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N C State Univ - Raleigh,1996,North Carolina,NC,0,NC09216,NC0921600,37,183,37183,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
State Fairgrounds,1996,North Carolina,NC,0,NC09221,NC0922100,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls Lake St Rec Area,1996,North Carolina,NC,0,NC09226,NC0922600,37,183,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warren,1996,North Carolina,NC,16277,NC09300,NC0930000,37,185,37185,24,24,0,21,3,21,0,3,0,0,0,0,0,0,0,3,0,3,0,3,2,0,3,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,18,0,2,0,0,0,0
Norlina,1996,North Carolina,NC,1055,NC09301,NC0930100,37,185,37185,6,6,0,5,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Washington,1996,North Carolina,NC,10221,NC09400,NC0940000,37,187,37187,8,7,1,8,0,7,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,0
Plymouth,1996,North Carolina,NC,4542,NC09401,NC0940100,37,187,37187,8,6,2,5,3,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0
Watauga,1996,North Carolina,NC,24762,NC09500,NC0950000,37,189,37189,26,17,9,25,1,16,9,1,9,0,0,0,0,4,5,1,4,2,1,0,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,9,0,0,0
Boone,1996,North Carolina,NC,14219,NC09501,NC0950100,37,189,37189,17,13,4,15,2,13,2,0,2,0,0,0,0,2,0,0,1,2,1,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,3,1,0,0
Blowing Rock,1996,North Carolina,NC,1393,NC09502,NC0950200,37,189,37189,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Appalachian State Univer,1996,North Carolina,NC,0,NC09503,NC0950300,37,189,37189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seven Devils,1996,North Carolina,NC,128,NC09504,NC0950400,37,189,37189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne,1996,North Carolina,NC,58179,NC09600,NC0960000,37,191,37191,96,68,28,82,14,58,23,10,23,1,1,3,4,12,3,6,2,3,3,2,2,1,13,10,12,1,2,0,1,0,0,1,0,2,0,0,1,0,1,2,0,0,0,1,3,2,1,0,0,0,0,0,0,48,20,0,0,14,14,0,0
Goldsboro,1996,North Carolina,NC,46621,NC09601,NC0960100,37,191,37191,121,88,33,112,9,80,26,8,26,6,4,6,3,7,6,5,7,4,1,3,1,3,14,17,13,4,6,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,3,0,0,0,0,0,0,21,67,0,0,3,30,0,0
Eureka,1996,North Carolina,NC,322,NC09602,NC0960200,37,191,37191,2,0,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fremont,1996,North Carolina,NC,1967,NC09603,NC0960300,37,191,37191,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Mount Olive,1996,North Carolina,NC,6081,NC09604,NC0960400,37,191,37191,12,7,5,10,2,5,5,2,5,0,0,2,0,0,3,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,4,1,0,0
Wilkes,1996,North Carolina,NC,56246,NC09700,NC0970000,37,193,37193,59,52,7,52,7,46,6,6,6,0,0,0,0,1,5,14,9,2,0,0,1,2,8,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,50,2,0,0,7,0,0,0
North Wilkesboro,1996,North Carolina,NC,3709,NC09701,NC0970100,37,193,37193,18,14,4,14,4,11,3,3,3,0,0,0,0,2,1,1,0,1,0,0,0,1,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,2,0,0,3,1,0,0
