agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agg_assault_tot_arrests,agg_assault_tot_adult,agg_assault_tot_juv,agg_assault_tot_male,agg_assault_tot_female,agg_assault_tot_male_adult,agg_assault_tot_male_juv,agg_assault_tot_female_adult,agg_assault_tot_female_juv,agg_assault_male_under_10,agg_assault_male_10_12,agg_assault_male_13_14,agg_assault_male_15,agg_assault_male_16,agg_assault_male_17,agg_assault_male_18,agg_assault_male_19,agg_assault_male_20,agg_assault_male_21,agg_assault_male_22,agg_assault_male_23,agg_assault_male_24,agg_assault_male_25_29,agg_assault_male_30_34,agg_assault_male_35_39,agg_assault_male_40_44,agg_assault_male_45_49,agg_assault_male_50_54,agg_assault_male_55_59,agg_assault_male_60_64,agg_assault_male_over_64,agg_assault_female_under_10,agg_assault_female_10_12,agg_assault_female_13_14,agg_assault_female_15,agg_assault_female_16,agg_assault_female_17,agg_assault_female_18,agg_assault_female_19,agg_assault_female_20,agg_assault_female_21,agg_assault_female_22,agg_assault_female_23,agg_assault_female_24,agg_assault_female_25_29,agg_assault_female_30_34,agg_assault_female_35_39,agg_assault_female_40_44,agg_assault_female_45_49,agg_assault_female_50_54,agg_assault_female_55_59,agg_assault_female_60_64,agg_assault_female_over_64,agg_assault_adult_white,agg_assault_adult_black,agg_assault_adult_asian,agg_assault_adult_indian,agg_assault_juv_white,agg_assault_juv_black,agg_assault_juv_asian,agg_assault_juv_indian
Pinetops,1999,North Carolina,NC,1376,NC03304,NC0330400,37,065,37065,2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Forsyth,1999,North Carolina,NC,113350,NC03400,NC0340000,37,067,37067,83,61,22,63,20,46,16,15,16,1,2,3,2,1,8,0,2,5,1,2,0,2,11,6,5,3,3,2,1,1,2,0,1,2,1,0,1,0,0,0,1,0,1,2,2,0,2,4,0,1,2,0,0,42,19,0,0,17,5,0,0
Kernersville,1999,North Carolina,NC,11740,NC03401,NC0340100,37,067,37067,30,24,6,19,11,13,6,11,6,0,1,3,1,0,1,1,0,2,1,0,2,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2,2,1,0,0,2,0,0,0,18,6,0,0,5,1,0,0
Winston-salem,1999,North Carolina,NC,166587,NC03402,NC0340200,37,067,37067,492,451,41,339,153,308,27,143,27,4,2,6,5,2,12,14,12,10,11,17,16,13,49,40,45,36,21,12,5,3,4,1,0,3,2,2,2,3,4,4,8,2,9,4,25,21,24,24,8,6,1,0,0,98,350,3,0,10,31,0,0
Winston-salem State Univ,1999,North Carolina,NC,0,NC03403,NC0340300,37,067,37067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake Forest University,1999,North Carolina,NC,0,NC03404,NC0340400,37,067,37067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nc Of The Arts,1999,North Carolina,NC,0,NC03406,NC0340600,37,067,37067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin,1999,North Carolina,NC,39244,NC03500,NC0350000,37,069,37069,14,14,0,10,4,10,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,5,8,1,0,0,0,0,0
Louisburg,1999,North Carolina,NC,3334,NC03501,NC0350100,37,069,37069,4,4,0,3,1,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Franklinton,1999,North Carolina,NC,1868,NC03502,NC0350200,37,069,37069,10,9,1,9,1,8,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,0,0
Youngsville,1999,North Carolina,NC,484,NC03503,NC0350300,37,069,37069,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Belmont,1999,North Carolina,NC,8584,NC03601,NC0360100,37,071,37071,12,12,0,9,3,9,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10,2,0,0,0,0,0,0
Cherryville,1999,North Carolina,NC,4887,NC03603,NC0360300,37,071,37071,10,9,1,6,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,7,2,0,0,0,1,0,0
Dallas,1999,North Carolina,NC,3049,NC03604,NC0360400,37,071,37071,11,9,2,9,2,8,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,0,0,1,1,0,0
Gaston Police Department,1999,North Carolina,NC,89222,NC03605,NC0360500,37,071,37071,191,179,12,147,44,139,8,40,8,0,0,0,0,3,5,3,5,14,10,8,4,2,14,24,15,20,8,4,3,1,4,0,1,1,1,1,0,1,2,1,2,0,0,2,6,6,14,3,2,1,0,0,0,166,13,0,0,10,2,0,0
Gastonia,1999,North Carolina,NC,57764,NC03606,NC0360600,37,071,37071,1160,1094,66,868,292,818,44,276,44,6,5,5,4,11,19,21,40,38,22,36,32,32,154,134,122,85,48,20,15,10,9,0,1,0,3,2,10,8,17,4,15,11,9,11,57,50,48,23,10,5,3,1,4,593,501,0,0,32,34,0,0
Lowell,1999,North Carolina,NC,2762,NC03608,NC0360800,37,071,37071,7,7,0,5,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0
Mount Holly,1999,North Carolina,NC,7921,NC03609,NC0360900,37,071,37071,8,8,0,7,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0
Mcadenville,1999,North Carolina,NC,837,NC03610,NC0361000,37,071,37071,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cramerton,1999,North Carolina,NC,2317,NC03611,NC0361100,37,071,37071,2,0,2,2,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Ranlo,1999,North Carolina,NC,1661,NC03612,NC0361200,37,071,37071,4,3,1,3,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Gates,1999,North Carolina,NC,10209,NC03700,NC0370000,37,073,37073,15,15,0,14,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,0,0,0,0,0
Graham,1999,North Carolina,NC,7753,NC03800,NC0380000,37,075,37075,39,39,0,33,6,33,0,6,0,0,0,0,0,0,0,1,0,1,0,0,1,0,6,7,5,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,36,0,0,3,0,0,0,0
Granville,1999,North Carolina,NC,27655,NC03900,NC0390000,37,077,37077,44,40,4,39,5,35,3,5,3,1,0,0,0,1,2,1,0,3,2,2,0,1,6,3,5,7,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,17,23,0,0,3,1,0,0
Oxford,1999,North Carolina,NC,8401,NC03901,NC0390100,37,077,37077,38,35,3,29,9,27,1,8,1,1,0,0,0,0,1,1,1,2,1,2,1,1,5,4,2,4,2,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,2,0,1,0,0,0,0,0,4,31,0,0,0,3,0,0
Butner,1999,North Carolina,NC,5603,NC03902,NC0390200,37,077,37077,12,12,0,9,3,9,0,3,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,4,8,0,0,0,0,0,0
Creedmoor,1999,North Carolina,NC,1842,NC03903,NC0390300,37,077,37077,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Greene,1999,North Carolina,NC,18561,NC04000,NC0400000,37,079,37079,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Guilford,1999,North Carolina,NC,113011,NC04100,NC0410000,37,081,37081,136,117,19,112,24,95,17,22,17,0,1,4,1,8,3,8,4,3,3,1,7,3,12,15,15,8,8,3,2,1,2,0,1,0,0,1,0,0,1,1,0,0,0,0,2,10,5,1,1,0,1,0,0,75,41,1,0,15,4,0,0
Gibsonville,1999,North Carolina,NC,3973,NC04101,NC0410100,37,081,37081,8,8,0,6,2,6,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0
Greensboro,1999,North Carolina,NC,200645,NC04102,NC0410200,37,081,37081,516,461,55,400,116,350,49,111,49,1,4,5,6,20,14,13,11,18,12,13,17,10,66,46,55,33,24,20,6,3,3,0,0,1,2,0,2,5,6,4,5,11,13,12,12,23,9,4,5,2,0,0,0,91,354,11,5,19,36,0,0
High Point,1999,North Carolina,NC,77169,NC04103,NC0410300,37,081,37081,616,522,94,450,166,376,72,146,72,2,2,12,9,22,27,19,21,12,20,18,13,14,65,53,54,38,23,9,9,3,5,0,1,3,4,5,7,4,8,5,8,14,4,4,22,29,24,9,7,5,0,0,3,147,370,2,3,23,68,2,1
North Carolina A&t Univ,1999,North Carolina,NC,0,NC04104,NC0410400,37,081,37081,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Univ. Of Nc-greensboro,1999,North Carolina,NC,0,NC04105,NC0410500,37,081,37081,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Piedmont Triad Intnl Air,1999,North Carolina,NC,0,NC04106,NC0410600,37,081,37081,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Halifax,1999,North Carolina,NC,34156,NC04200,NC0420000,37,083,37083,143,131,12,110,33,100,10,31,10,0,0,0,2,2,6,7,3,6,7,5,3,7,18,11,11,5,7,6,2,1,1,0,0,0,0,0,2,0,0,1,2,2,0,4,5,5,7,2,2,0,1,0,0,29,96,0,6,0,11,0,1
Enfield,1999,North Carolina,NC,2853,NC04201,NC0420100,37,083,37083,20,18,2,12,8,11,1,7,1,0,0,0,0,0,1,1,0,1,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,18,0,0,0,2,0,0
Roanoke Rapids,1999,North Carolina,NC,15736,NC04202,NC0420200,37,083,37083,74,63,11,59,15,52,7,11,7,0,1,2,1,2,1,7,1,3,2,3,2,1,8,7,7,4,4,2,0,1,0,0,0,2,0,1,1,0,1,0,0,1,0,2,2,0,2,0,2,0,0,1,0,26,37,0,0,4,7,0,0
Scotland Neck,1999,North Carolina,NC,2487,NC04203,NC0420300,37,083,37083,12,10,2,7,5,6,1,4,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,10,0,0,0,2,0,0
Littleton,1999,North Carolina,NC,655,NC04206,NC0420600,37,083,37083,11,11,0,8,3,8,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,10,0,0,0,0,0,0
Weldon,1999,North Carolina,NC,1326,NC04207,NC0420700,37,083,37083,12,11,1,10,2,9,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6,0,0,0,1,0,0
Harnett,1999,North Carolina,NC,62184,NC04300,NC0430000,37,085,37085,140,130,10,109,31,100,9,30,9,0,1,1,2,3,2,3,4,4,2,0,5,5,20,12,16,8,10,3,4,2,2,0,0,0,0,0,1,1,0,1,2,1,2,0,8,5,6,1,1,1,1,0,0,60,67,0,3,6,4,0,0
Dunn,1999,North Carolina,NC,9695,NC04301,NC0430100,37,085,37085,19,16,3,13,6,11,0,5,0,2,0,0,0,0,0,0,1,2,0,0,0,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,3,13,0,0,1,2,0,0
Angier,1999,North Carolina,NC,3524,NC04302,NC0430200,37,085,37085,6,5,1,4,2,3,1,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0
Coats,1999,North Carolina,NC,1750,NC04303,NC0430300,37,085,37085,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Erwin,1999,North Carolina,NC,4077,NC04305,NC0430500,37,085,37085,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Haywood,1999,North Carolina,NC,39234,NC04400,NC0440000,37,087,37087,138,134,4,108,30,108,0,26,0,0,0,0,0,0,0,4,2,2,11,0,2,3,20,15,22,9,8,1,2,4,3,0,0,0,0,0,4,0,1,2,0,1,1,1,3,4,6,3,2,2,0,0,0,129,2,0,3,4,0,0,0
Canton,1999,North Carolina,NC,3647,NC04401,NC0440100,37,087,37087,4,3,1,4,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
Waynesville,1999,North Carolina,NC,7862,NC04402,NC0440200,37,087,37087,74,70,4,54,20,53,1,17,1,0,0,0,0,1,0,1,3,3,2,1,1,2,10,6,11,4,5,2,0,1,1,0,1,0,0,0,2,0,0,0,0,0,3,0,1,3,6,0,1,3,0,0,0,66,3,0,1,3,1,0,0
Clyde,1999,North Carolina,NC,1185,NC04403,NC0440300,37,087,37087,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Maggie Valley,1999,North Carolina,NC,205,NC04405,NC0440500,37,087,37087,10,8,2,10,0,8,2,0,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,2,0,0,0
Henderson,1999,North Carolina,NC,69662,NC04500,NC0450000,37,089,37089,93,87,6,77,16,72,5,15,5,0,0,0,0,3,2,3,5,3,3,4,3,3,13,10,7,8,4,4,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,5,2,2,2,0,1,1,0,0,83,3,0,1,6,0,0,0
Hendersonville,1999,North Carolina,NC,7410,NC04501,NC0450100,37,089,37089,15,12,3,13,2,10,3,2,3,0,0,0,0,1,2,1,0,0,0,0,0,0,4,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,6,0,0,0,3,0,0
Laurel Park,1999,North Carolina,NC,1473,NC04502,NC0450200,37,089,37089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fletcher,1999,North Carolina,NC,3394,NC04503,NC0450300,37,089,37089,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hertford,1999,North Carolina,NC,15253,NC04600,NC0460000,37,091,37091,58,50,8,49,9,42,7,8,7,0,1,0,0,3,3,4,2,1,3,5,0,3,2,4,6,9,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,4,46,0,0,0,8,0,0
Ahoskie,1999,North Carolina,NC,4263,NC04601,NC0460100,37,091,37091,17,14,3,13,4,10,3,4,3,0,0,0,1,0,2,0,2,1,0,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,13,0,0,2,1,0,0
Murfreesboro,1999,North Carolina,NC,2287,NC04602,NC0460200,37,091,37091,6,5,1,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0
Winton,1999,North Carolina,NC,794,NC04603,NC0460300,37,091,37091,3,3,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Raeford,1999,North Carolina,NC,3908,NC04701,NC0470100,37,093,37093,9,7,2,6,3,5,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,1,0,2,0,0
Hyde,1999,North Carolina,NC,5690,NC04800,NC0480000,37,095,37095,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
Iredell,1999,North Carolina,NC,80818,NC04900,NC0490000,37,097,37097,104,90,14,91,13,78,13,12,13,0,2,2,1,4,4,2,2,1,2,5,1,3,10,14,16,8,6,1,4,1,2,0,0,0,0,0,1,2,0,2,1,0,0,0,1,1,2,1,1,0,1,0,0,70,19,0,1,11,3,0,0
Mooresville,1999,North Carolina,NC,11782,NC04901,NC0490100,37,097,37097,35,29,6,26,9,20,6,9,6,0,1,0,2,0,3,0,0,0,0,0,1,1,6,4,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,0,2,0,0,0,0,0,13,16,0,0,3,3,0,0
Statesville,1999,North Carolina,NC,20399,NC04902,NC0490200,37,097,37097,98,87,11,62,36,55,7,32,7,0,1,2,0,1,3,1,1,5,0,4,3,2,7,8,7,6,6,0,1,3,1,1,0,0,0,2,1,0,1,0,1,1,4,2,7,5,4,2,3,0,0,1,1,21,66,0,0,4,7,0,0
Troutman,1999,North Carolina,NC,1813,NC04904,NC0490400,37,097,37097,4,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
Jackson,1999,North Carolina,NC,28570,NC05000,NC0500000,37,099,37099,43,40,3,37,6,34,3,6,3,0,0,1,0,0,2,1,2,1,0,1,2,0,7,6,5,1,2,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,32,2,1,5,3,0,0,0
Sylva,1999,North Carolina,NC,2058,NC05001,NC0500100,37,099,37099,6,5,1,3,3,2,1,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,0,0,1,0,0,0,1
Western Carolina Univ,1999,North Carolina,NC,0,NC05002,NC0500200,37,099,37099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnston,1999,North Carolina,NC,75222,NC05100,NC0510000,37,101,37101,91,84,7,77,14,72,5,12,5,0,0,1,1,1,2,3,3,2,0,1,2,6,12,10,14,8,2,4,2,1,2,0,0,0,0,0,2,0,2,0,0,0,0,1,3,3,1,2,0,0,0,0,0,56,28,0,0,4,3,0,0
Smithfield,1999,North Carolina,NC,10989,NC05101,NC0510100,37,101,37101,42,39,3,33,9,31,1,8,1,1,0,0,1,0,0,0,1,0,1,1,0,2,4,7,8,3,3,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,2,0,0,0,1,0,11,28,0,0,2,1,0,0
Benson,1999,North Carolina,NC,3382,NC05102,NC0510200,37,101,37101,48,44,4,35,13,33,2,11,2,0,0,0,0,1,1,3,3,0,2,1,2,0,6,6,2,3,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,18,26,0,0,0,4,0,0
Clayton,1999,North Carolina,NC,6618,NC05103,NC0510300,37,101,37101,35,32,3,26,9,25,1,7,1,0,0,0,0,0,1,1,2,0,2,4,0,0,6,5,2,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,6,26,0,0,2,1,0,0
Four Oaks,1999,North Carolina,NC,1530,NC05104,NC0510400,37,101,37101,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Kenly,1999,North Carolina,NC,2047,NC05105,NC0510500,37,101,37101,17,17,0,13,4,13,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0
Pine Level,1999,North Carolina,NC,1623,NC05106,NC0510600,37,101,37101,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Princeton,1999,North Carolina,NC,1608,NC05107,NC0510700,37,101,37101,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Selma,1999,North Carolina,NC,5036,NC05108,NC0510800,37,101,37101,19,19,0,12,7,12,0,7,0,0,0,0,0,0,0,1,0,1,1,1,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,5,14,0,0,0,0,0,0
Jones,1999,North Carolina,NC,8693,NC05200,NC0520000,37,103,37103,7,7,0,7,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0
Maysville,1999,North Carolina,NC,894,NC05202,NC0520200,37,103,37103,19,19,0,16,3,16,0,3,0,0,0,0,0,0,0,2,1,0,1,3,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,15,0,0,0,0,0,0
Lee,1999,North Carolina,NC,26767,NC05300,NC0530000,37,105,37105,30,29,1,24,6,23,1,6,1,0,0,0,0,1,0,0,1,2,1,3,1,0,2,3,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,0,0,20,9,0,0,1,0,0,0
Sanford,1999,North Carolina,NC,22085,NC05301,NC0530100,37,105,37105,93,82,11,67,26,56,11,26,11,0,0,0,5,2,4,0,2,3,7,7,3,7,12,5,3,1,3,2,0,1,0,0,0,0,0,0,0,5,0,1,4,3,0,1,3,4,2,2,0,0,0,0,1,16,65,1,0,3,8,0,0
Broadway,1999,North Carolina,NC,1158,NC05302,NC0530200,37,105,37105,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
